date,sales,day_of_week,day_of_year,month,quarter,year,is_weekend,is_holiday_season,sales_lag_1,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7,is_month_start,is_month_end,is_quarter_end,week_of_year
2023-08-20,2714.54,6,232,8,3,2023,1,0,2614.06,2518.95,3141.94,2841.7371428571428,2740.629,130.70022809393197,0,0,0,33
2023-08-21,2842.1,0,233,8,3,2023,0,0,2714.54,2996.76,2342.19,2819.6428571428573,2757.2926666666667,111.83785952800531,0,0,0,34
2023-08-22,2916.37,1,234,8,3,2023,0,0,2842.1,2878.4,2229.12,2825.067142857143,2780.201,116.00576073543,0,0,0,34
2023-08-23,2793.9,2,235,8,3,2023,0,0,2916.37,2893.26,2924.4,2810.8728571428574,2775.851,112.29039729115689,0,0,0,34
2023-08-24,3020.66,3,236,8,3,2023,0,0,2793.9,2907.91,2782.47,2826.98,2783.7906666666668,134.43285672283753,0,0,0,34
2023-08-25,2700.42,4,237,8,3,2023,0,0,3020.66,2887.23,2703.89,2800.292857142857,2783.675,138.94549515477595,0,0,0,34
2023-08-26,2769.2,5,238,8,3,2023,1,0,2700.42,2614.06,2962.55,2822.4557142857143,2777.2300000000005,114.51407975398077,0,0,0,34
2023-08-27,2490.16,6,239,8,3,2023,1,0,2769.2,2714.54,2892.0,2790.4014285714284,2763.8353333333334,168.45530885356126,0,0,0,34
2023-08-28,2578.65,0,240,8,3,2023,0,0,2490.16,2842.1,2469.87,2752.7657142857142,2767.461333333333,183.7180551694211,0,0,0,35
2023-08-29,2809.51,1,241,8,3,2023,0,0,2578.65,2916.37,2361.42,2737.5,2782.3976666666663,171.91868242475294,0,0,0,35
2023-08-30,2685.12,2,242,8,3,2023,0,0,2809.51,2793.9,2983.23,2721.96,2772.460666666667,170.88420221501772,0,0,0,35
2023-08-31,2910.31,3,243,8,3,2023,0,0,2685.12,3020.66,2948.71,2706.195714285714,2771.1806666666666,141.25798323835673,0,1,0,35
2023-09-01,2683.21,4,244,9,3,2023,0,0,2910.31,2700.42,2835.05,2703.7371428571428,2766.1193333333335,141.52477942209495,1,0,0,35
2023-09-02,2411.02,5,245,9,3,2023,1,0,2683.21,2769.2,3125.59,2652.5685714285714,2742.300333333333,174.75981626492083,0,0,0,35
2023-09-03,2191.33,6,246,9,3,2023,1,0,2411.02,2490.16,2686.68,2609.878571428572,2725.788666666667,243.87612404856063,0,0,0,35
2023-09-04,2703.68,0,247,9,3,2023,0,0,2191.33,2578.65,2316.88,2627.7400000000002,2738.682,245.7789159658124,0,0,0,36
2023-09-05,2404.67,1,248,9,3,2023,0,0,2703.68,2809.51,2440.36,2569.905714285714,2737.492333333333,243.49877240327385,0,0,0,36
2023-09-06,2527.35,2,249,9,3,2023,0,0,2404.67,2685.12,2835.68,2547.367142857143,2727.2146666666667,238.3032590848745,0,0,0,36
2023-09-07,2875.65,3,250,9,3,2023,0,0,2527.35,2910.31,2877.32,2542.4157142857143,2727.1589999999997,229.71038286336724,0,0,0,36
2023-09-08,2876.07,4,251,9,3,2023,0,0,2875.65,2683.21,2802.87,2569.967142857143,2729.599,259.09771095825243,0,0,0,36
2023-09-09,2518.6,5,252,9,3,2023,1,0,2876.07,2411.02,2890.02,2585.335714285714,2717.2183333333332,251.167534118633,0,0,0,36
2023-09-10,2306.28,6,253,9,3,2023,1,0,2518.6,2191.33,2647.57,2601.7571428571428,2705.842,223.32887809343575,0,0,0,36
2023-09-11,2740.69,0,254,9,3,2023,0,0,2306.28,2703.68,2749.89,2607.0442857142857,2705.5353333333337,226.5587192360984,0,0,0,37
2023-09-12,2743.79,1,255,9,3,2023,0,0,2740.69,2404.67,2518.95,2655.4900000000002,2713.0299999999997,211.85224717554857,0,0,0,37
2023-09-13,2567.04,2,256,9,3,2023,0,0,2743.79,2527.35,2996.76,2661.1600000000003,2698.7059999999997,208.35336506360943,0,0,0,37
2023-09-14,2962.74,3,257,9,3,2023,0,0,2567.04,2875.65,2878.4,2673.6014285714286,2701.5173333333337,225.21388378076372,0,0,0,37
2023-09-15,2865.24,4,258,9,3,2023,0,0,2962.74,2876.07,2893.26,2672.054285714286,2700.5833333333335,223.62275703045304,0,0,0,37
2023-09-16,2396.87,5,259,9,3,2023,1,0,2865.24,2518.6,2907.91,2654.6642857142856,2683.548666666667,241.55886562471912,0,0,0,37
2023-09-17,2430.41,6,260,9,3,2023,1,0,2396.87,2306.28,2887.23,2672.3971428571426,2668.3213333333333,214.79498284908604,0,0,0,37
2023-09-18,2753.98,0,261,9,3,2023,0,0,2430.41,2740.69,2614.06,2674.2957142857144,2672.985333333333,215.55661443938047,0,0,0,38
2023-09-19,2412.78,1,262,9,3,2023,0,0,2753.98,2743.79,2714.54,2627.008571428571,2662.9266666666667,233.3439593124611,0,0,0,38
2023-09-20,2678.27,2,263,9,3,2023,0,0,2412.78,2567.04,2842.1,2642.8985714285714,2657.4656666666665,232.36482804908772,0,0,0,38
2023-09-21,2609.34,3,264,9,3,2023,0,0,2678.27,2962.74,2916.37,2592.412857142857,2647.2313333333336,184.81813887478532,0,0,0,38
2023-09-22,2557.66,4,265,9,3,2023,0,0,2609.34,2865.24,2793.9,2548.4728571428573,2639.3566666666666,140.35936778073003,0,0,0,38
2023-09-23,2362.0,5,266,9,3,2023,1,0,2557.66,2396.87,3020.66,2543.4914285714285,2617.4013333333337,147.09379688127262,0,0,0,38
2023-09-24,2670.06,6,267,9,3,2023,1,0,2362.0,2430.41,2700.42,2577.727142857143,2616.389333333333,144.2492722932753,0,0,0,38
2023-09-25,2792.77,0,268,9,3,2023,0,0,2670.06,2753.98,2769.2,2583.2685714285717,2617.175,152.64912058142463,0,0,0,39
2023-09-26,2607.2,1,269,9,3,2023,0,0,2792.77,2412.78,2490.16,2611.042857142857,2621.0763333333334,132.86397037498938,0,0,0,39
2023-09-27,2774.98,2,270,9,3,2023,0,0,2607.2,2678.27,2578.65,2624.8585714285714,2627.6206666666667,145.45147420227661,0,0,0,39
2023-09-28,2895.21,3,271,9,3,2023,0,0,2774.98,2609.34,2809.51,2665.6971428571424,2630.4773333333337,177.06464664204586,0,0,0,39
2023-09-29,2820.22,4,272,9,3,2023,0,0,2895.21,2557.66,2685.12,2703.2057142857143,2634.980666666667,178.17050502791142,0,0,0,39
2023-09-30,2386.68,5,273,9,3,2023,1,0,2820.22,2362.0,2910.31,2706.7314285714283,2617.5263333333332,170.36653959707573,0,1,1,39
2023-10-01,2276.9,6,274,10,4,2023,1,0,2386.68,2670.06,2683.21,2650.565714285714,2603.9826666666672,236.45883996001194,1,0,0,39
2023-10-02,2774.88,0,275,10,4,2023,0,0,2276.9,2792.77,2411.02,2648.0099999999998,2616.1113333333333,234.75624201853103,0,0,0,40
2023-10-03,2725.38,1,276,10,4,2023,0,0,2774.88,2607.2,2191.33,2664.8928571428573,2633.913,235.58027780455768,0,0,0,40
2023-10-04,2796.85,2,277,10,4,2023,0,0,2725.38,2774.98,2703.68,2668.0171428571425,2637.0186666666664,237.42142003297127,0,0,0,40
2023-10-05,2754.06,3,278,10,4,2023,0,0,2796.85,2895.21,2404.67,2647.8528571428574,2648.6650000000004,220.28548679037536,0,0,0,40
2023-10-06,2812.44,4,279,10,4,2023,0,0,2754.06,2820.22,2527.35,2646.7414285714285,2658.1679999999997,219.288251275839,0,0,0,40
2023-10-07,2270.96,5,280,10,4,2023,1,0,2812.44,2386.68,2875.65,2630.21,2638.0116666666668,245.01385722715727,0,0,0,40
2023-10-08,2545.09,6,281,10,4,2023,1,0,2270.96,2276.9,2876.07,2668.522857142857,2626.979,196.77951898120023,0,0,0,40
2023-10-09,2673.38,0,282,10,4,2023,0,0,2545.09,2774.88,2518.6,2654.022857142857,2632.1383333333333,191.29953586929034,0,0,0,41
2023-10-10,2951.29,1,283,10,4,2023,0,0,2673.38,2725.38,2306.28,2686.2957142857144,2653.6386666666663,221.94527319867478,0,0,0,41
2023-10-11,2532.9,2,284,10,4,2023,0,0,2951.29,2796.85,2740.69,2648.5885714285714,2646.7123333333334,222.45352341769902,0,0,0,41
2023-10-12,2892.97,3,285,10,4,2023,0,0,2532.9,2754.06,2743.79,2668.432857142857,2651.685,239.01008038115427,0,0,0,41
2023-10-13,2658.57,4,286,10,4,2023,0,0,2892.97,2812.44,2567.04,2646.4514285714286,2654.736,230.48204828348074,0,0,0,41
2023-10-14,2227.51,5,287,10,4,2023,1,0,2658.57,2270.96,2962.74,2640.2442857142855,2630.2283333333335,242.5490516615167,0,0,0,41
2023-10-15,2248.99,6,288,10,4,2023,1,0,2227.51,2545.09,2865.24,2597.944285714286,2609.6866666666665,284.15981500187746,0,0,0,41
2023-10-16,2569.89,0,289,10,4,2023,0,0,2248.99,2673.38,2396.87,2583.16,2615.4539999999997,282.266798437217,0,0,0,42
2023-10-17,2677.96,1,290,10,4,2023,0,0,2569.89,2951.29,2430.41,2544.112857142857,2623.7056666666667,238.34214221815543,0,0,0,42
2023-10-18,2689.18,2,291,10,4,2023,0,0,2677.96,2532.9,2753.98,2566.4385714285713,2621.5456666666664,244.3602346556185,0,0,0,42
2023-10-19,2521.15,3,292,10,4,2023,0,0,2689.18,2892.97,2412.78,2513.3214285714284,2625.1580000000004,197.4629967385004,0,0,0,42
2023-10-20,2600.02,4,293,10,4,2023,0,0,2521.15,2658.57,2678.27,2504.957142857143,2622.5496666666663,191.43300670767178,0,0,0,42
2023-10-21,2621.52,5,294,10,4,2023,1,0,2600.02,2227.51,2609.34,2561.2442857142855,2622.9556666666667,149.61721256337677,0,0,0,42
2023-10-22,2555.84,6,295,10,4,2023,1,0,2621.52,2248.99,2557.66,2605.0800000000004,2622.8949999999995,62.433084445106495,0,0,0,42
2023-10-23,2658.73,0,296,10,4,2023,0,0,2555.84,2569.89,2362.0,2617.7714285714287,2632.786,63.11341654209098,0,0,0,43
2023-10-24,2595.58,1,297,10,4,2023,0,0,2658.73,2677.96,2670.06,2606.002857142857,2630.3033333333337,57.445801330233465,0,0,0,43
2023-10-25,2604.51,2,298,10,4,2023,0,0,2595.58,2689.18,2792.77,2593.907142857143,2624.028,44.45928463743741,0,0,0,43
2023-10-26,2675.2,3,299,10,4,2023,0,0,2604.51,2521.15,2607.2,2615.914285714286,2626.2946666666667,40.382534119359164,0,0,0,43
2023-10-27,2426.46,4,300,10,4,2023,0,0,2675.2,2600.02,2774.98,2591.12,2614.6773333333335,82.78636783913456,0,0,0,43
2023-10-28,2238.02,5,301,10,4,2023,1,0,2426.46,2621.52,2895.21,2536.3342857142857,2592.7709999999997,154.8475727779893,0,0,0,43
2023-10-29,2023.12,6,302,10,4,2023,1,0,2238.02,2555.84,2820.22,2460.2314285714283,2566.201,247.09429404099123,0,0,0,43
2023-10-30,2630.12,0,303,10,4,2023,0,0,2023.12,2658.73,2386.68,2456.144285714286,2574.315666666667,243.47383554549532,0,0,0,44
2023-10-31,2664.19,1,304,10,4,2023,0,0,2630.12,2595.58,2276.9,2465.945714285714,2587.2253333333338,251.27848971854885,0,1,0,44
2023-11-01,2491.54,2,305,11,4,2023,0,1,2664.19,2604.51,2774.88,2449.807142857143,2577.7806666666665,244.4303268632454,1,0,0,44
2023-11-02,2797.08,3,306,11,4,2023,0,1,2491.54,2675.2,2725.38,2467.218571428571,2580.1706666666664,266.5056286102587,0,0,0,44
2023-11-03,2374.12,4,307,11,4,2023,0,1,2797.08,2426.46,2796.85,2459.741428571429,2566.079666666667,268.5660159953523,0,0,0,44
2023-11-04,2035.38,5,308,11,4,2023,1,1,2374.12,2238.02,2754.06,2430.792857142857,2542.1236666666664,304.91045716812175,0,0,0,44
2023-11-05,2285.81,6,309,11,4,2023,1,1,2035.38,2023.12,2812.44,2468.3199999999997,2524.5693333333334,259.09688876299424,0,0,0,44
2023-11-06,2706.36,0,310,11,4,2023,0,1,2285.81,2630.12,2270.96,2479.2114285714283,2539.0826666666667,268.46496533864985,0,0,0,45
2023-11-07,2799.09,1,311,11,4,2023,0,1,2706.36,2664.19,2545.09,2498.4828571428575,2547.549333333334,288.0816257425539,0,0,0,45
2023-11-08,2474.93,2,312,11,4,2023,0,1,2799.09,2491.54,2673.38,2496.11,2540.934333333333,288.2167179976381,0,0,0,45
2023-11-09,2702.88,3,313,11,4,2023,0,1,2474.93,2797.08,2951.29,2482.652857142857,2532.6540000000005,273.6532137404437,0,0,0,45
2023-11-10,2532.67,4,314,11,4,2023,0,1,2702.88,2374.12,2532.9,2505.302857142857,2532.646333333333,269.7059090759283,0,0,0,45
2023-11-11,2209.98,5,315,11,4,2023,1,1,2532.67,2035.38,2892.97,2530.2457142857143,2509.8799999999997,223.03988424024396,0,0,0,45
2023-11-12,2365.91,6,316,11,4,2023,1,1,2209.98,2285.81,2658.57,2541.6885714285713,2500.124666666667,210.08790838031516,0,0,0,45
2023-11-13,2628.75,0,317,11,4,2023,0,1,2365.91,2706.36,2227.51,2530.6014285714286,2513.499333333333,201.8349636401377,0,0,0,46
2023-11-14,2292.05,1,318,11,4,2023,0,1,2628.75,2799.09,2248.99,2458.1671428571426,2514.934666666667,179.1264479554587,0,0,0,46
2023-11-15,2747.65,2,319,11,4,2023,0,1,2292.05,2474.93,2569.89,2497.1271428571426,2520.86,210.32192235667262,0,0,0,46
2023-11-16,2730.91,3,320,11,4,2023,0,1,2747.65,2702.88,2677.96,2501.1314285714284,2522.625,215.1045529061369,0,0,0,46
2023-11-17,2427.85,4,321,11,4,2023,0,1,2730.91,2532.67,2689.18,2486.157142857143,2513.9139999999998,216.1888425053574,0,0,0,46
2023-11-18,2278.91,5,322,11,4,2023,1,1,2427.85,2209.98,2521.15,2496.0042857142857,2505.839333333333,202.65919428579627,0,0,0,46
2023-11-19,2291.57,6,323,11,4,2023,1,1,2278.91,2365.91,2600.02,2485.3842857142854,2495.557666666667,212.32987596795732,0,0,0,46
2023-11-20,2554.55,0,324,11,4,2023,0,1,2291.57,2628.75,2621.52,2474.784285714286,2493.3253333333337,205.72939563554883,0,0,0,47
2023-11-21,2430.96,1,325,11,4,2023,0,1,2554.55,2292.05,2555.84,2494.628571428572,2489.1626666666666,191.36339099807572,0,0,0,47
2023-11-22,2410.89,2,326,11,4,2023,0,1,2430.96,2747.65,2658.73,2446.52,2480.9013333333332,156.26417109069976,0,0,0,47
2023-11-23,2505.99,3,327,11,4,2023,0,1,2410.89,2730.91,2595.58,2414.3885714285716,2477.915,101.60622921003736,0,0,0,47
2023-11-24,2684.0,4,328,11,4,2023,0,1,2505.99,2427.85,2604.51,2450.9814285714288,2480.5646666666667,144.38305930503935,0,0,0,47
2023-11-25,3087.97,5,329,11,4,2023,1,1,2684.0,2278.91,2675.2,2566.5614285714287,2494.3236666666667,260.6765286984658,0,0,0,47
2023-11-26,2949.24,6,330,11,4,2023,1,1,3087.97,2291.57,2426.46,2660.5142857142855,2511.749666666666,263.54826988978846,0,0,0,47
2023-11-27,3419.07,0,331,11,4,2023,0,1,2949.24,2554.55,2238.02,2784.0171428571425,2551.1180000000004,381.6966062076944,0,0,0,48
2023-11-28,2874.59,1,332,11,4,2023,0,1,3419.07,2430.96,2023.12,2847.3928571428573,2579.500333333333,348.7101287466015,0,0,0,48
2023-11-29,3472.82,2,333,11,4,2023,0,1,2874.59,2410.89,2630.12,2999.097142857143,2607.5903333333335,358.03108755684525,0,0,0,48
2023-11-30,3038.25,3,334,11,4,2023,0,1,3472.82,2505.99,2664.19,3075.1342857142854,2620.059,284.9047560651903,0,1,0,48
2023-12-01,2443.62,4,335,12,4,2023,0,1,3038.25,2684.0,2491.54,3040.7942857142857,2618.461666666667,347.51353320683654,1,0,0,48
2023-12-02,2028.9,5,336,12,4,2023,1,1,2443.62,3087.97,2797.08,2889.4985714285713,2592.855666666667,514.1442209934361,0,0,0,48
2023-12-03,2001.59,6,337,12,4,2023,1,1,2028.9,2949.24,2374.12,2754.12,2580.438,611.362790493497,0,0,0,48
2023-12-04,2668.93,0,338,12,4,2023,0,1,2001.59,3419.07,2035.38,2646.957142857143,2601.5563333333334,536.5473662754656,0,0,0,49
2023-12-05,2423.75,1,339,12,4,2023,0,1,2668.93,2874.59,2285.81,2582.5514285714285,2606.1543333333334,531.7058234722297,0,0,0,49
2023-12-06,2545.05,2,340,12,4,2023,0,1,2423.75,3472.82,2706.36,2450.0128571428572,2600.7773333333334,361.0469530275429,0,0,0,49
2023-12-07,2485.3,3,341,12,4,2023,0,1,2545.05,3038.25,2799.09,2371.02,2590.317666666667,256.14857654623734,0,0,0,49
2023-12-08,2563.23,4,342,12,4,2023,0,1,2485.3,2443.62,2474.93,2388.1071428571427,2593.261,265.6133438361228,0,0,0,49
2023-12-09,2202.62,5,343,12,4,2023,1,1,2563.23,2028.9,2702.88,2412.9242857142854,2576.5856666666664,232.51063243480908,0,0,0,49
2023-12-10,1998.15,6,344,12,4,2023,1,1,2202.62,2001.59,2532.67,2412.432857142857,2558.7683333333334,233.52633261327577,0,0,0,49
2023-12-11,2639.62,0,345,12,4,2023,0,1,1998.15,2668.93,2209.98,2408.2457142857143,2573.0896666666667,228.36658270253747,0,0,0,50
2023-12-12,2415.79,1,346,12,4,2023,0,1,2639.62,2423.75,2365.91,2407.108571428572,2574.752333333333,228.29631997533932,0,0,0,50
2023-12-13,2256.12,2,347,12,4,2023,0,1,2415.79,2545.05,2628.75,2365.8328571428574,2562.3313333333335,225.2994959096443,0,0,0,50
2023-12-14,2425.23,3,348,12,4,2023,0,1,2256.12,2485.3,2292.05,2357.2514285714283,2566.7706666666663,221.0954971219813,0,0,0,50
2023-12-15,2714.48,4,349,12,4,2023,0,1,2425.23,2563.23,2747.65,2378.858571428572,2565.665,250.07209396681847,0,0,0,50
2023-12-16,2316.91,5,350,12,4,2023,1,1,2714.48,2202.62,2730.91,2395.1857142857143,2551.865,240.1832201228226,0,0,0,50
2023-12-17,2137.18,6,351,12,4,2023,1,1,2316.91,1998.15,2427.85,2415.0471428571427,2542.176,205.05939429948816,0,0,0,50
2023-12-18,2437.27,0,352,12,4,2023,0,1,2137.18,2639.62,2278.91,2386.14,2547.4546666666665,180.97313704892838,0,0,0,51
2023-12-19,2441.68,1,353,12,4,2023,0,1,2437.27,2415.79,2291.57,2389.8385714285714,2552.4583333333335,181.94205629160047,0,0,0,51
2023-12-20,3801.79,2,354,12,4,2023,0,1,2441.68,2256.12,2554.55,2610.6485714285714,2594.033,552.7272170317062,0,0,0,51
2023-12-21,3548.01,3,355,12,4,2023,0,1,3801.79,2425.23,2430.96,2771.0457142857144,2631.2679999999996,645.1382223693618,0,0,0,51
2023-12-22,3555.76,4,356,12,4,2023,0,1,3548.01,2714.48,2410.89,2891.2285714285713,2669.4303333333332,708.1300906713968,0,0,0,51
2023-12-23,3346.41,5,357,12,4,2023,1,1,3555.76,2316.91,2505.99,3038.2999999999997,2697.4443333333334,675.1083403918669,0,0,0,51
2023-12-24,3228.4,6,358,12,4,2023,1,1,3346.41,2137.18,2684.0,3194.1885714285713,2715.591,545.99140046428,0,0,0,51
2023-12-25,3454.52,0,359,12,4,2023,0,1,3228.4,2437.27,3087.97,3339.5099999999998,2727.809333333333,435.0590308605558,0,0,0,52
2023-12-26,3464.8,1,360,12,4,2023,0,1,3454.52,2441.68,2949.24,3485.6699999999996,2744.994666666667,180.60907046249176,0,0,0,52
2023-12-27,3484.49,2,361,12,4,2023,0,1,3464.8,3801.79,3419.07,3440.341428571429,2747.175333333333,116.4793259808135,0,0,0,52
2023-12-28,3490.7,3,362,12,4,2023,0,1,3484.49,3548.01,2874.59,3432.1542857142854,2767.7123333333334,109.45231805934355,0,0,0,52
2023-12-29,3606.58,4,363,12,4,2023,0,1,3490.7,3555.76,3472.82,3439.414285714286,2772.171,120.17755168318106,0,0,0,52
2023-12-30,3206.47,5,364,12,4,2023,1,1,3606.58,3346.41,3038.25,3419.422857142857,2777.778333333333,146.89650900254642,0,0,0,52
2023-12-31,3309.9,6,365,12,4,2023,1,1,3206.47,3228.4,2443.62,3431.065714285714,2806.6543333333334,131.6739265327943,0,1,1,52
